wordID,wID,unitID,uID,wordSeq,wordToken,wordTranscript
1811,0,359,359,4,a,a
1812,0,359,359,5, ,","
1813,0,360,360,0, ,...
1814,0,360,360,1,like,like
1815,0,360,360,2,this,this
1816,0,360,360,3,one,one
1817,0,360,360,4,don't,don't
1818,0,360,360,5,look,look
1819,0,360,360,6, ,.
1820,0,361,361,0, ,...
1821,0,361,361,1,But,But
1822,0,361,361,2,if,if
1823,0,361,361,3,there's,there's
1824,0,361,361,4,like,like
1825,0,361,361,5,a,a
1826,0,361,361,6, ,","
1827,0,362,362,0, ,...
1828,0,362,362,1,ex,ex
1829,0,362,362,2, ,..
1830,0,362,362,3,in,in
1831,0,362,362,4,the,the
1832,0,362,362,5,middle,middle
1833,0,362,362,6, ,.
1834,0,363,363,0, ,[:]
1835,0,364,364,0,Well,[Well
1836,0,364,364,1,no,|no]
1837,0,364,364,2,that's,that's
1838,0,364,364,3,a,a
1839,0,364,364,4,or,or
1840,0,364,364,5, ,.
1841,0,365,365,0, ,..
1842,0,365,365,1,If,If
1843,0,365,365,2,you,you
1844,0,365,365,3,have,have
1845,0,365,365,4,like,like
1846,0,365,365,5,one,o:ne
1847,0,365,365,6,number,number
1848,0,365,365,7,on,on
1849,0,365,365,8,one,one
1850,0,365,365,9,side,si[de
1851,0,365,365,10, ,","
1852,0,366,366,0, ,[
1853,0,366,366,1,Mm,|Mm
1854,0,366,366,2, ,|]
1855,0,366,366,3, ,.
1856,0,367,367,0,and,|and
1857,0,367,367,1,it,|it]
1858,0,367,367,2,says,say[2s
1859,0,367,367,3, ,","
1860,0,368,368,0,Yes,[2Yes
1861,0,368,368,1, ,","
1862,0,369,369,0,greater,|2greater
1863,0,369,369,1,than,|2than
1864,0,369,369,2,or,|2or2]
1865,0,369,369,3,equal,equal
1866,0,369,369,4,to,to
1867,0,369,369,5,ex,ex
1868,0,369,369,6, ,","
1869,0,370,370,0,like,|2like2]
1870,0,370,370,1, ,","
1871,0,371,371,0,and,and
1872,0,371,371,1,than,than
1873,0,371,371,2,l,"l,"
1874,0,371,371,3, ,"-,"
1875,0,372,372,0,that,that
1876,0,372,372,1,one's,one's
1877,0,372,372,2,less,less
1878,0,372,372,3,than,than
1879,0,372,372,4,or,or
1880,0,372,372,5,equal,equal
1881,0,372,372,6,to,[to]
1882,0,372,372,7, ,--
1883,0,373,373,0,like,[like]
1884,0,373,373,1,two,two:
1885,0,373,373,2, ,","
1886,0,374,374,0, ,..
1887,0,374,374,1,is,is
1888,0,374,374,2,less,less
1889,0,374,374,3,than,than
1890,0,374,374,4,or,or
1891,0,374,374,5,equal,equal
1892,0,374,374,6,to,to
1893,0,374,374,7,ex,ex
1894,0,374,374,8, ,","
1895,0,375,375,0,is,is
1896,0,375,375,1,less,[less
1897,0,375,375,2,than,|than:]
1898,0,375,375,3,or,or
1899,0,375,375,4,equal,e[2qual
1900,0,375,375,5,to,|2to]
1901,0,375,375,6, ,","
1902,0,376,376,0,which,[which
1903,0,376,376,1,is,|is]
1904,0,376,376,2, ,","
1905,0,377,377,0, ,[2##]
1906,0,377,377,1, ,","
1907,0,378,378,0, ,%:
1908,0,378,378,1,less,[3less
1909,0,378,378,2,than,|3than]
1910,0,378,378,3,or,or
1911,0,378,378,4,equal,equal
1912,0,378,378,5,to,to[4%:]
1913,0,378,378,6, ,","
1914,0,379,379,0,less,[3less
1915,0,379,379,1,tha,|3tha-]
1916,0,379,379,2, ,--
1917,0,380,380,0,less,[4less]
1918,0,380,380,1,than,than
1919,0,380,380,2,or,or
1920,0,380,380,3,equal,equal
1921,0,380,380,4,to,to
1922,0,380,380,5, ,","
1923,0,381,381,0, ,..
1924,0,381,381,1,six,six
1925,0,381,381,2, ,.
1926,0,382,382,0, ,..
1927,0,382,382,1,Right,Right
1928,0,382,382,2, ,.
1929,0,383,383,0, ,...
1930,0,384,384,0, ,...
1931,0,384,384,1,So,So
1932,0,384,384,2,the,the
1933,0,384,384,3,final,final
1934,0,384,384,4,ans,ans-
1935,0,384,384,5, ,--
1936,0,385,385,0,So,So
1937,0,385,385,1,that's,that's
1938,0,385,385,2,the,the
1939,0,385,385,3,answer,answer
1940,0,385,385,4, ,.
1941,0,386,386,0, ,...
1942,0,386,386,1,Right,[Right]
1943,0,386,386,2, ,?
1944,0,387,387,0,Mhm,[Mhm]
1945,0,387,387,1, ,.
1946,0,388,388,0, ,...
1947,0,388,388,1, ,...
1948,0,388,388,2,Number,Number
1949,0,388,388,3,nine,ni:ne
1950,0,388,388,4, ,.
1951,0,389,389,0, ,...
1952,0,389,389,1,Okay,Okay
1953,0,389,389,2, ,.
1954,0,390,390,0, ,..
1955,0,390,390,1,I,I
1956,0,390,390,2,don't,don't
1957,0,390,390,3,know,know
1958,0,390,390,4,this,this
1959,0,390,390,5,one,one
1960,0,390,390,6,so,so:
1961,0,390,390,7, ,","
1962,0,391,391,0, ,..
1963,0,391,391,1,You,You
1964,0,391,391,2,don't,don't
1965,0,391,391,3,know,know
1966,0,391,391,4,how,how
1967,0,391,391,5,to,to
1968,0,391,391,6,do,do
1969,0,391,391,7,this,this
1970,0,391,391,8,one,one
1971,0,391,391,9, ,?
1972,0,392,392,0, ,...
1973,0,392,392,1,So,So
1974,0,392,392,2,we,we
1975,0,392,392,3,in,in
1976,0,392,392,4,trouble,trouble
1977,0,392,392,5, ,.
1978,0,393,393,0, ,...
1979,0,393,393,1,Well,Well
1980,0,393,393,2,you,you
1981,0,393,393,3,apparently,apparently
1982,0,393,393,4,knew,knew
1983,0,393,393,5,how,how
1984,0,393,393,6,to,to
1985,0,393,393,7,do,do
1986,0,393,393,8,it,it
1987,0,393,393,9, ,.
1988,0,394,394,0, ,..
1989,0,394,394,1,Did,Did
1990,0,394,394,2,I,I
1991,0,394,394,3,get,get
1992,0,394,394,4,it,it
1993,0,394,394,5,right,right
1994,0,394,394,6, ,?
1995,0,395,395,0, ,...
1996,0,395,395,1,Well,Well
1997,0,395,395,2,you,you
1998,0,395,395,3,didn't,didn't
1999,0,395,395,4, ,..
2000,0,395,395,5,get,get
2001,0,395,395,6,the,the
2002,0,395,395,7,whole,whole
2003,0,395,395,8,thing,thing
2004,0,395,395,9,right,right
2005,0,395,395,10, ,.
2006,0,396,396,0, ,..
2007,0,396,396,1, ,@@[@
2008,0,396,396,2, ,|
2009,0,396,396,3, ,|##]
2010,0,397,397,0, ,[
2011,0,398,398,0,But,|But
2012,0,398,398,1,you,"|you],"
2013,0,398,398,2, ,"-,"
2014,0,399,399,0,Well,Well
2015,0,399,399,1,you,you
2016,0,399,399,2,just,just
2017,0,399,399,3,missed,missed
2018,0,399,399,4,one,one
2019,0,399,399,5,part,part
2020,0,399,399,6,of,of
2021,0,399,399,7,it,it
2022,0,399,399,8, ,.
2023,0,400,400,0, ,...
2024,0,400,400,1,So,So
2025,0,400,400,2,what's,what's
2026,0,400,400,3,that,that
2027,0,400,400,4,problem,p:roblem
2028,0,400,400,5, ,.
2029,0,401,401,0, ,...
2030,0,401,401,1,Um,Um
2031,0,401,401,2, ,","
2032,0,402,402,0, ,...
2033,0,402,402,1,absolute,absolute
2034,0,402,402,2,value,value
2035,0,402,402,3, ,","
2036,0,403,403,0, ,...
2037,0,403,403,1,Okay,Okay
2038,0,403,403,2, ,.
2039,0,404,404,0, ,..
2040,0,404,404,1,of,of
2041,0,404,404,2, ,..
2042,0,404,404,3,onehalf,"onehalf,"
2043,0,404,404,4, ,"-,"
2044,0,405,405,0, ,...
2045,0,405,405,1,minus,minus
2046,0,405,405,2,ex,ex
2047,0,405,405,3,over,over
2048,0,405,405,4,three,three
2049,0,405,405,5, ,.
2050,0,406,406,0, ,...
2051,0,406,406,1,WHISTLE,{WHISTLE}
2052,0,407,407,0, ,...
2053,0,407,407,1,Ex,Ex
2054,0,407,407,2,over,over
2055,0,407,407,3,three,three
2056,0,407,407,4, ,","
2057,0,408,408,0, ,...
2058,0,408,408,1,oops,oops
2059,0,408,408,2, ,.
2060,0,409,409,0, ,...
2061,0,409,409,1,Okay,Okay
2062,0,409,409,2, ,.
2063,0,410,410,0, ,...
2064,0,410,410,1,is,is
2065,0,410,410,2,less,less
2066,0,410,410,3, ,","
2067,0,411,411,0, ,..
2068,0,411,411,1,I,I
2069,0,411,411,2,mean,mean
2070,0,411,411,3,is,is
2071,0,411,411,4,greater,greater
2072,0,411,411,5,than,than
2073,0,411,411,6,or,or
2074,0,411,411,7,equal,equal
2075,0,411,411,8,to,to
2076,0,411,411,9, ,","
2077,0,412,412,0, ,...
2078,0,412,412,1,twothirds,twothirds.
2079,0,412,412,2, ,-.
2080,0,413,413,0, ,...
2081,0,413,413,1,Just,Just
2082,0,413,413,2, ,..
2083,0,413,413,3,plain,plain
2084,0,413,413,4,old,old
2085,0,413,413,5, ,..
2086,0,413,413,6,twothirds,twothirds?
2087,0,413,413,7, ,-?
2088,0,414,414,0,Mhm,Mhm
2089,0,414,414,1, ,.
2090,0,415,415,0, ,...
2091,0,415,415,1,How,How
2092,0,415,415,2,do,do
2093,0,415,415,3,you,you
2094,0,415,415,4,get,get
2095,0,415,415,5,rid,rid
2096,0,415,415,6,of,of
2097,0,415,415,7,the,the
2098,0,415,415,8,absolute,absolute
2099,0,415,415,9,value,value
2100,0,415,415,10,things,things
2101,0,415,415,11, ,?
2102,0,416,416,0, ,...
2103,0,416,416,1,Don't,[Don't]
2104,0,416,416,2,you,you
2105,0,416,416,3, ,","
2106,0,417,417,0,I,[#%I
2107,0,417,417,1,don't,|#don't]
2108,0,417,417,2, ,--
2109,0,418,418,0, ,...
2110,0,418,418,1,You,You
2111,0,418,418,2,put,put
2112,0,418,418,3, ,","
2113,0,419,419,0, ,..
2114,0,419,419,1,is,is
2115,0,419,419,2,less,less
2116,0,419,419,3,than,than
2117,0,419,419,4,or,or
2118,0,419,419,5,equal,equal:
2119,0,419,419,6,to,to
2120,0,419,419,7,twothirds,twothirds.
2121,0,419,419,8, ,-.
2122,0,420,420,0, ,...
2123,0,420,420,1,Or,Or
2124,0,420,420,2,is,is
2125,0,420,420,3,greater,greater
2126,0,420,420,4,than,tha:n
2127,0,420,420,5, ,","
2128,0,421,421,0, ,...
2129,0,421,421,1,I,I
2130,0,421,421,2,mean,mean
2131,0,421,421,3, ,","
2132,0,422,422,0, ,..
2133,0,422,422,1,is,is
2134,0,422,422,2,greater,greater
2135,0,422,422,3,than,than
2136,0,422,422,4,or,or
2137,0,422,422,5,equal,equal
2138,0,422,422,6,to,to
2139,0,422,422,7, ,..
2140,0,422,422,8,twothirds,"twothirds,"
2141,0,422,422,9, ,"-,"
2142,0,423,423,0, ,...
2143,0,423,423,1,and,and
2144,0,423,423,2,then,then
2145,0,423,423,3, ,","
2146,0,424,424,0, ,...
2147,0,424,424,1,don't,don't
2148,0,424,424,2,you,you
2149,0,424,424,3,have,have
2150,0,424,424,4,like,like
2151,0,424,424,5, ,","
2152,0,425,425,0, ,..
2153,0,425,425,1,i,i-
2154,0,425,425,2,or,or
2155,0,425,425,3,is,is
2156,0,425,425,4,less,less
2157,0,425,425,5,than,than
2158,0,425,425,6, ,","
2159,0,426,426,0, ,...
2160,0,426,426,1,and,a:nd
2161,0,426,426,2,is,is
2162,0,426,426,3,less,less
2163,0,426,426,4,than,than
2164,0,426,426,5,or,or
2165,0,426,426,6,equal,equal
2166,0,426,426,7,to,to
2167,0,426,426,8, ,","
2168,0,427,427,0, ,...
2169,0,427,427,1,negative,negative
2170,0,427,427,2,two,two
2171,0,427,427,3,thirds,thirds
2172,0,427,427,4, ,?
2173,0,428,428,0, ,...
2174,0,428,428,1,What,Wh:at
2175,0,428,428,2, ,?
2176,0,429,429,0, ,...
2177,0,429,429,1,Can,Can
2178,0,429,429,2,I,I
2179,0,429,429,3,see,see
2180,0,429,429,4,what,what
2181,0,429,429,5,I,I
2182,0,429,429,6,did,did
2183,0,429,429,7, ,.
2184,0,430,430,0, ,...
2185,0,430,430,1,Yeah,Yeah
2186,0,430,430,2, ,.
2187,0,431,431,0,But,But
2188,0,431,431,1,when,when
2189,0,431,431,2,you,you
2190,0,431,431,3, ,--
2191,0,432,432,0, ,..
2192,0,432,432,1,when,when
2193,0,432,432,2,you,you
2194,0,432,432,3,have,have
2195,0,432,432,4,absolute,absolute
2196,0,432,432,5,value,value:
2197,0,432,432,6, ,","
2198,0,433,433,0, ,...
2199,0,433,433,1,when,when
2200,0,433,433,2,you,you
2201,0,433,433,3,take,take
2202,0,433,433,4,the,the
2203,0,433,433,5,absolute,absolute
2204,0,433,433,6,value,value
2205,0,433,433,7,off,off
2206,0,433,433,8, ,","
2207,0,434,434,0,and,and
2208,0,434,434,1,you,you
2209,0,434,434,2,put,put
2210,0,434,434,3,negative,negative
2211,0,434,434,4,twothirds,two-thirds
2212,0,434,434,5, ,..
2213,0,434,434,6,on,on
2214,0,434,434,7,this,this
2215,0,434,434,8,side,side
2216,0,434,434,9, ,","
2217,0,435,435,0,too,too:
2218,0,435,435,1, ,","
2219,0,436,436,0, ,...
2220,0,436,436,1,First,First
2221,0,436,436,2,I'll,I'll
2222,0,436,436,3,just,just
2223,0,436,436,4,get,get
2224,0,436,436,5,a,a
2225,0,436,436,6,common,common
2226,0,436,436,7,denominator,denominator
2227,0,436,436,8, ,.
2228,0,437,437,0, ,...
2229,0,437,437,1,So,So
2230,0,437,437,2,I,I
2231,0,437,437,3,can,can
2232,0,437,437,4,do,do
2233,0,437,437,5,that,that
2234,0,437,437,6, ,.
2235,0,438,438,0,You,You
2236,0,438,438,1,can't,can't
2237,0,438,438,2,do,[do
2238,0,438,438,3,it,|it]
2239,0,438,438,4,when,when
2240,0,438,438,5,it's,it's
2241,0,438,438,6,in,in
2242,0,438,438,7,the,the
2243,0,438,438,8, ,..
2244,0,438,438,9,absolute,absolute
2245,0,438,438,10,value,value
2246,0,438,438,11, ,","
2247,0,439,439,0, ,[##]
2248,0,440,440,0,though,though
2249,0,440,440,1, ,.
2250,0,441,441,0, ,...
2251,0,441,441,1,Well,Well
2252,0,441,441,2,I,I
2253,0,441,441,3,did,did
2254,0,441,441,4, ,..
2255,0,441,441,5,right,right
2256,0,441,441,6,there,there
2257,0,441,441,7, ,.
2258,0,442,442,0, ,...
2259,0,442,442,1,Is,Is
2260,0,442,442,2,that,that
2261,0,442,442,3,why,why
2262,0,442,442,4,I,I
2263,0,442,442,5,missed,missed
2264,0,442,442,6,it,it
2265,0,442,442,7, ,?
2266,0,443,443,0, ,...
2267,0,443,443,1,But,But
2268,0,443,443,2,see,see
2269,0,443,443,3,if,if
2270,0,443,443,4,you,you
2271,0,443,443,5,wanna,wanna
2272,0,443,443,6,do,do
2273,0,443,443,7,that,that
2274,0,443,443,8, ,","
2275,0,444,444,0,then,then
2276,0,444,444,1,at,at
2277,0,444,444,2,first,first
2278,0,444,444,3,you,[you
2279,0,444,444,4,bring,|bring]
2280,0,444,444,5, ,","
2281,0,445,445,0, ,[
2282,0,445,445,1,So,|So]
2283,0,445,445,2,I,I
2284,0,445,445,3,only,only
2285,0,445,445,4,did,did
2286,0,445,445,5,one,one
2287,0,445,445,6,part,part
2288,0,445,445,7,of,of
2289,0,445,445,8,it,it
2290,0,445,445,9,in,[2in
2291,0,445,445,10,other,|2other
2292,0,445,445,11,words,|2words]
2293,0,445,445,12, ,.
2294,0,446,446,0,Mhm,[2Mhm]
2295,0,446,446,1, ,.
2296,0,447,447,0, ,...
2297,0,447,447,1,Just,Just
2298,0,447,447,2,bring,bring
2299,0,447,447,3,nega,nega-
2300,0,447,447,4, ,--
2301,0,448,448,0, ,..
2302,0,448,448,1,Just,Just
2303,0,448,448,2,bring,bring
2304,0,448,448,3,twothirds,"twothirds,"
2305,0,448,448,4, ,"-,"
2306,0,449,449,0, ,...
2307,0,449,449,1,over,over
2308,0,449,449,2,to,to
2309,0,449,449,3,the,the
2310,0,449,449,4,other,other
2311,0,449,449,5,side,side
2312,0,449,449,6, ,.
2313,0,450,450,0,Negative,Negative
2314,0,450,450,1,twothirds,"twothirds,"
2315,0,450,450,2, ,"-,"
2316,0,451,451,0,over,over
2317,0,451,451,1,to,to
2318,0,451,451,2,the,the
2319,0,451,451,3,other,other
2320,0,451,451,4,side,side
2321,0,451,451,5, ,.
2322,0,452,452,0, ,...
2323,0,452,452,1,And,And
2324,0,452,452,2,make,make
2325,0,452,452,3,it,it
2326,0,452,452,4,equal,equal
2327,0,452,452,5,to,to
2328,0,452,452,6,zero,zero
2329,0,452,452,7, ,?
2330,0,453,453,0, ,...
2331,0,453,453,1,No,No
2332,0,453,453,2, ,.
2333,0,454,454,0,No,No
2334,0,454,454,1,keep,keep
2335,0,454,454,2,that,that
2336,0,454,454,3,there,there
2337,0,454,454,4, ,","
2338,0,455,455,0, ,..
2339,0,455,455,1,But,But
2340,0,455,455,2,then,then
2341,0,455,455,3,have,have
2342,0,455,455,4, ,","
2343,0,456,456,0,Another,Another
2344,0,456,456,1,one,one
2345,0,456,456,2,over,over
2346,0,456,456,3,there,there
2347,0,456,456,4, ,?
2348,0,457,457,0,Yeah,Yeah
2349,0,457,457,1, ,","
2350,0,458,458,0,have,have
2351,0,458,458,1, ,","
2352,0,459,459,0, ,...
2353,0,459,459,1,is,is
2354,0,459,459,2, ,..
2355,0,459,459,3,less,less
2356,0,459,459,4,than,than
2357,0,459,459,5,or,or
2358,0,459,459,6,equal,equal
2359,0,459,459,7,to,to
2360,0,459,459,8, ,","
2361,0,460,460,0, ,..
2362,0,460,460,1,negative,negative
2363,0,460,460,2,two,two
2364,0,460,460,3, ,...
2365,0,460,460,4,thirds,thirds
2366,0,460,460,5, ,.
2367,0,461,461,0, ,...
2368,0,461,461,1,And,And
2369,0,461,461,2,that's,that's
2370,0,461,461,3,not,not
2371,0,461,461,4,absolute,absolute
2372,0,461,461,5,value,value
2373,0,461,461,6,anymore,anymore
2374,0,461,461,7, ,.
2375,0,462,462,0, ,...
2376,0,462,462,1,Well,Well
2377,0,462,462,2,see,see:
2378,0,462,462,3, ,","
2379,0,463,463,0, ,...
2380,0,463,463,1,we've,we've
2381,0,463,463,2,never,never
2382,0,463,463,3,done,done
2383,0,463,463,4,it,it
2384,0,463,463,5,like,like
2385,0,463,463,6,that,that
2386,0,463,463,7, ,.
2387,0,464,464,0, ,@@@
2388,0,465,465,0, ,...
2389,0,465,465,1,Let,Let
2390,0,465,465,2,me,me
2391,0,465,465,3,see,see
2392,0,465,465,4, ,.
2393,0,466,466,0, ,...
2394,0,466,466,1,If,If
2395,0,466,466,2,that's,that's
2396,0,466,466,3,how,how
2397,0,466,466,4,you,you
2398,0,466,466,5,do,do
2399,0,466,466,6,it,it
2400,0,466,466,7, ,.
2401,0,467,467,0, ,...
2402,0,467,467,1,I,I
2403,0,467,467,2,mean,mean
2404,0,467,467,3,I'm,I'm
2405,0,467,467,4,sure,sure
2406,0,467,467,5,you,you
2407,0,467,467,6,probably,probably
2408,0,467,467,7,can,can
2409,0,467,467,8,do,do
2410,0,467,467,9,it,it
2411,0,467,467,10,that,that
2412,0,467,467,11,way,[way:]
2413,0,467,467,12, ,.
2414,0,468,468,0,I,[I
2415,0,468,468,1,don't,|don't
2416,0,468,468,2,know,|know:]
2417,0,468,468,3, ,","
2418,0,469,469,0,if,if
2419,0,469,469,1,that's,that's
2420,0,469,469,2,how,how
2421,0,469,469,3,you,you
2422,0,469,469,4,do,do
2423,0,469,469,5,it,it
2424,0,469,469,6,or,or
2425,0,469,469,7,not,not
2426,0,469,469,8, ,.
2427,0,470,470,0, ,...
2428,0,470,470,1,Cause,Cause
2429,0,470,470,2, ,","
2430,0,471,471,0,I,I
2431,0,471,471,1,haven't,haven't
2432,0,471,471,2,done,done
2433,0,471,471,3,this,this
2434,0,471,471,4, ,","
2435,0,472,472,0, ,...
2436,0,472,472,1,in,in
2437,0,472,472,2,probably,probably
2438,0,472,472,3,about,about
2439,0,472,472,4,as,as
2440,0,472,472,5,long,long
2441,0,472,472,6,as,as
2442,0,472,472,7,you,you
2443,0,472,472,8,have,have
2444,0,472,472,9, ,.
2445,0,473,473,0, ,..
2446,0,473,473,1,Oops,Oops
2447,0,473,473,2, ,.
2448,0,474,474,0, ,...
2449,0,474,474,1, ,...
2450,0,474,474,2,God,God
2451,0,474,474,3, ,.
2452,0,475,475,0, ,...
2453,0,475,475,1,It's,It's
2454,0,475,475,2,my,my
2455,0,475,475,3,own,own
2456,0,475,475,4,fault,fault
2457,0,475,475,5, ,","
2458,0,476,476,0,I,I
2459,0,476,476,1,shouldn't,shouldn't
2460,0,476,476,2,have,have
2461,0,476,476,3,waited,waited
2462,0,476,476,4, ,.
2463,0,477,477,0, ,...
2464,0,477,477,1,so,so
2465,0,477,477,2,long,long
2466,0,477,477,3,to,to
2467,0,477,477,4,get,get
2468,0,477,477,5,math,math
2469,0,477,477,6,over,over
2470,0,477,477,7,with,with
2471,0,477,477,8, ,.
2472,0,478,478,0, ,...
2473,0,478,478,1,I,I
2474,0,478,478,2,should've,should've
2475,0,478,478,3,got,g:ot
2476,0,478,478,4,it,it
2477,0,478,478,5,over,over
2478,0,478,478,6,with,with
2479,0,478,478,7,right,right
2480,0,478,478,8,out,out
2481,0,478,478,9, ,","
2482,0,479,479,0,right,right
2483,0,479,479,1,out,out
2484,0,479,479,2,of,of
2485,0,479,479,3,high,high
2486,0,479,479,4,school,school
2487,0,479,479,5, ,.
2488,0,480,480,0, ,...
2489,0,481,481,0,SIP,{SIP}
2490,0,482,482,0,Oo,Oo[:]
2491,0,482,482,1, ,.
2492,0,483,483,0, ,[]
2493,0,484,484,0, ,...
2494,0,484,484,1,A,A
2495,0,484,484,2,bug,bu:g
2496,0,484,484,3, ,.
2497,0,485,485,0, ,...
2498,0,485,485,1,Hey,Hey
2499,0,485,485,2,Leah,Le:ah
2500,0,485,485,3, ,.
2501,0,486,486,0, ,...
2502,0,486,486,1, ,...
2503,0,486,486,2,She,She
2504,0,486,486,3,looks,looks
2505,0,486,486,4,so,so
2506,0,486,486,5,tired,ti:red
2507,0,486,486,6, ,","
2508,0,487,487,0, ,...
2509,0,487,487,1,I,I
2510,0,487,487,2,know,know
2511,0,487,487,3, ,.
2512,0,488,488,0, ,...
2513,0,488,488,1,She's,She's
2514,0,488,488,2,eating,eating
2515,0,488,488,3,that,that
2516,0,488,488,4,bug,bu:g
2517,0,488,488,5, ,.
2518,0,489,489,0, ,...
2519,0,489,489,1, ,@@@@@
2520,0,489,489,2, ,@
2521,0,490,490,0, ,...
2522,0,490,490,1,Is,[Is
2523,0,490,490,2,that,|that
2524,0,490,490,3,what,|what
2525,0,490,490,4,she's,|she's]
2526,0,490,490,5,doing,doing
2527,0,490,490,6, ,?
2528,0,491,491,0,Yuck,[Yuck]
2529,0,491,491,1, ,.
2530,0,492,492,0, ,...
2531,0,492,492,1,I,I
2532,0,492,492,2,guess,guess
2533,0,492,492,3, ,.
2534,0,493,493,0, ,...
2535,0,493,493,1,Yeah,Yeah
2536,0,493,493,2, ,","
2537,0,494,494,0,that's,that's
2538,0,494,494,1,how,how
2539,0,494,494,2,you,you
2540,0,494,494,3,do,do
2541,0,494,494,4,it,it
2542,0,494,494,5, ,.
2543,0,495,495,0, ,...
2544,0,495,495,1,You,You
2545,0,495,495,2,can,can
2546,0,495,495,3,do,do
2547,0,495,495,4,it,it
2548,0,495,495,5,that,that
2549,0,495,495,6,way,way
2550,0,495,495,7, ,?
2551,0,496,496,0, ,..
2552,0,496,496,1,Mhm,Mhm
2553,0,496,496,2, ,.
2554,0,497,497,0, ,...
2555,0,497,497,1,Let,Let
2556,0,497,497,2,me,me
2557,0,497,497,3,see,see
2558,0,497,497,4,the,the
2559,0,497,497,5,pencil,pencil
2560,0,497,497,6, ,.
2561,0,498,498,0, ,...
2562,0,498,498,1,But,But
2563,0,498,498,2,then,then
2564,0,498,498,3, ,","
2565,0,499,499,0,I,I
2566,0,499,499,1,didn't,didn't
2567,0,499,499,2,get,get
2568,0,499,499,3,what,what
2569,0,499,499,4,she,she
2570,0,499,499,5,got,got
2571,0,499,499,6, ,.
2572,0,500,500,0, ,...
2573,0,500,500,1,I,I
2574,0,500,500,2,guess,guess
2575,0,500,500,3,she,she
2576,0,500,500,4, ,--
2577,0,501,501,0,Yeah,Yeah
2578,0,501,501,1, ,","
2579,0,502,502,0,you,you
2580,0,502,502,1,can,can
2581,0,502,502,2,put,#put
2582,0,502,502,3,it,#it
2583,0,502,502,4,so,so
2584,0,502,502,5, ,.
2585,0,503,503,0, ,...
2586,0,503,503,1,square,#square
2587,0,503,503,2,root,#root
2588,0,503,503,3,of,#of
2589,0,503,503,4,that,#that
2590,0,503,503,5, ,--
2591,0,504,504,0, ,..
2592,0,504,504,1,Oh,Oh
2593,0,504,504,2,no,no
2594,0,504,504,3, ,","
2595,0,505,505,0,it's,it's
2596,0,505,505,1,not,not
2597,0,505,505,2,gonna,gonna
2598,0,505,505,3,work,work
2599,0,505,505,4,that,that
2600,0,505,505,5,way,way
2601,0,505,505,6, ,.
2602,0,506,506,0,You,You
2603,0,506,506,1,don't,don't
2604,0,506,506,2,have,have
2605,0,506,506,3,it,it
2606,0,506,506,4,in,in
2607,0,506,506,5,the,the
2608,0,506,506,6,middle,middle
2609,0,506,506,7, ,.
2610,0,507,507,0, ,..
2611,0,507,507,1,See,See
2612,0,507,507,2,I,I
2613,0,507,507,3,put,put
2614,0,507,507,4,it,it
2615,0,507,507,5,in,in
2616,0,507,507,6,the,the
2617,0,507,507,7,middle,middle
2618,0,507,507,8, ,?
2619,0,508,508,0, ,..
2620,0,508,508,1,Seven,Seven
2621,0,508,508,2, ,..
2622,0,508,508,3,halves,halves
2623,0,508,508,4, ,","
2624,0,509,509,0,is,is
2625,0,509,509,1,greater,greater
2626,0,509,509,2,than,than
2627,0,509,509,3,or,or
2628,0,509,509,4,equal,equal
2629,0,509,509,5,to,to-
2630,0,509,509,6, ,--
2631,0,510,510,0,But,But
2632,0,510,510,1,you,you
2633,0,510,510,2,can't,can't
2634,0,510,510,3,put,put
2635,0,510,510,4,it,it
2636,0,510,510,5,in,in
2637,0,510,510,6,the,the
2638,0,510,510,7,middle,middle
2639,0,510,510,8, ,","
2640,0,511,511,0,cause,cause
2641,0,511,511,1,if,if
2642,0,511,511,2,it's,it's
2643,0,511,511,3, ,..
2644,0,511,511,4,gonna,gonna
2645,0,511,511,5,be,be
2646,0,511,511,6,g,g-
2647,0,511,511,7, ,--
2648,0,512,512,0, ,...
2649,0,512,512,1,Yeah,Yeah
2650,0,512,512,2,if,if
2651,0,512,512,3,it's,it's
2652,0,512,512,4,gonna,gonna
2653,0,512,512,5,be,be
2654,0,512,512,6,greater,greater
2655,0,512,512,7,than,than
2656,0,512,512,8,that,that
2657,0,512,512,9, ,","
2658,0,513,513,0,then,then
2659,0,513,513,1,it's,it's
2660,0,513,513,2,not,not
2661,0,513,513,3,gonna,gonna
2662,0,513,513,4,be,be
2663,0,513,513,5,less,less:
2664,0,513,513,6,than,than
2665,0,513,513,7,that,that
2666,0,513,513,8, ,.
2667,0,514,514,0, ,...
2668,0,514,514,1,Well,Well
2669,0,514,514,2,I,I
2670,0,514,514,3,guess,guess
2671,0,514,514,4,it,it
2672,0,514,514,5,can,can
2673,0,514,514,6, ,.
2674,0,515,515,0, ,...
2675,0,515,515,1, ,..
2676,0,515,515,2,God,God
2677,0,515,515,3, ,.
2678,0,516,516,0, ,...
2679,0,516,516,1,So,So
2680,0,516,516,2,one,one
2681,0,516,516,3,way,way
2682,0,516,516,4,I,I
2683,0,516,516,5,could,[could
2684,0,516,516,6,do,|do
2685,0,516,516,7,it,|it
2686,0,516,516,8, ,|]
2687,0,516,516,9, ,.
2688,0,517,517,0, ,[
2689,0,517,517,1,Well,|Well
2690,0,517,517,2,s,|s-
