wordID,wID,uID,displayWordSeq,displayCol,pixelX,wordState,displayString,"inChainList","inBoxList",aligned,void,stretch,replaceWord
2637,0,510,6,6,770.00,0,the,"{}","{}",1,0,0, 
2638,0,510,7,7,870.00,0,middle,"{}","{}",1,0,0, 
2639,0,510,8,8,970.00,0,",","{}","{}",1,0,0, 
2640,0,511,0,0,170.00,0,cause,"{}","{}",1,0,0, 
2641,0,511,1,1,270.00,0,if,"{}","{}",1,0,0, 
2642,0,511,2,2,370.00,0,it's,"{}","{}",1,0,0, 
2643,0,511,3,3,470.00,0,..,"{}","{}",1,0,0, 
2644,0,511,4,4,570.00,0,gonna,"{}","{}",1,0,0, 
2645,0,511,5,5,670.00,0,be,"{}","{}",1,0,0, 
2646,0,511,6,6,770.00,0,g-,"{}","{}",1,0,0, 
2647,0,511,7,7,870.00,0,--,"{}","{}",1,0,0, 
2648,0,512,0,0,170.00,0,...,"{}","{}",1,0,0, 
2649,0,512,1,1,270.00,0,Yeah,"{}","{}",1,0,0, 
2650,0,512,2,2,370.00,0,if,"{}","{}",1,0,0, 
2651,0,512,3,3,470.00,0,it's,"{}","{}",1,0,0, 
2652,0,512,4,4,570.00,0,gonna,"{}","{}",1,0,0, 
2653,0,512,5,5,670.00,0,be,"{}","{}",1,0,0, 
2654,0,512,6,6,770.00,0,greater,"{}","{}",1,0,0, 
2655,0,512,7,7,870.00,0,than,"{}","{}",1,0,0, 
2656,0,512,8,8,970.00,0,that,"{}","{}",1,0,0, 
2657,0,512,9,9,1070.00,0,",","{}","{}",1,0,0, 
2658,0,513,0,0,170.00,0,then,"{}","{}",1,0,0, 
2659,0,513,1,1,270.00,0,it's,"{}","{}",1,0,0, 
2660,0,513,2,2,370.00,0,not,"{}","{}",1,0,0, 
2661,0,513,3,3,470.00,0,gonna,"{}","{}",1,0,0, 
2662,0,513,4,4,570.00,0,be,"{}","{}",1,0,0, 
2663,0,513,5,5,670.00,0,less:,"{}","{}",1,0,0, 
2664,0,513,6,6,770.00,0,than,"{}","{}",1,0,0, 
2665,0,513,7,7,870.00,0,that,"{}","{}",1,0,0, 
2666,0,513,8,8,970.00,0,.,"{}","{}",1,0,0, 
2667,0,514,0,0,170.00,0,...,"{}","{}",1,0,0, 
2668,0,514,1,1,270.00,0,Well,"{}","{}",1,0,0, 
2669,0,514,2,2,370.00,0,I,"{}","{}",1,0,0, 
2670,0,514,3,3,470.00,0,guess,"{}","{}",1,0,0, 
2671,0,514,4,4,570.00,0,it,"{}","{}",1,0,0, 
2672,0,514,5,5,670.00,0,can,"{}","{}",1,0,0, 
2673,0,514,6,6,770.00,0,.,"{}","{}",1,0,0, 
2674,0,515,0,0,170.00,0,...,"{}","{}",1,0,0, 
2675,0,515,1,1,270.00,0,..,"{}","{}",1,0,0, 
2676,0,515,2,2,370.00,0,God,"{}","{}",1,0,0, 
2677,0,515,3,3,470.00,0,.,"{}","{}",1,0,0, 
2678,0,516,0,0,170.00,0,...,"{}","{}",1,0,0, 
2679,0,516,1,1,270.00,0,So,"{}","{}",1,0,0, 
2680,0,516,2,2,370.00,0,one,"{}","{}",1,0,0, 
2681,0,516,3,3,470.00,0,way,"{}","{}",1,0,0, 
2682,0,516,4,4,570.00,0,I,"{}","{}",1,0,0, 
2683,0,516,5,5,670.00,0,[could,"{}","{}",1,0,0, 
2684,0,516,6,6,770.00,0,|do,"{}","{}",1,0,0, 
2685,0,516,7,7,870.00,0,|it,"{}","{}",1,0,0, 
2686,0,516,8,8,970.00,0,|],"{}","{}",1,0,0, 
2687,0,516,9,9,1070.00,0,.,"{}","{}",1,0,0, 
2688,0,517,0,0,170.00,0,[,"{}","{}",1,0,0, 
2689,0,517,1,1,270.00,0,|Well,"{}","{}",1,0,0, 
2690,0,517,2,2,370.00,0,|s-,"{}","{}",1,0,0, 
2691,0,517,3,3,470.00,0,--,"{}","{}",1,0,0, 
2692,0,518,0,0,186.88,0,|..,"{}","{}",1,0,0, 
2693,0,518,1,1,286.88,0,|No:],"{}","{}",1,0,0, 
2694,0,518,2,2,386.88,0,.,"{}","{}",1,0,0, 
2695,0,519,0,0,186.88,0,Wait,"{}","{}",1,0,0, 
2696,0,519,1,1,286.88,0,a,"{}","{}",1,0,0, 
2697,0,519,2,2,386.88,0,minute,"{}","{}",1,0,0, 
2698,0,519,3,3,486.88,0,now,"{}","{}",1,0,0, 
2699,0,519,4,4,586.88,0,.,"{}","{}",1,0,0, 
2700,0,520,0,0,186.88,0,See,"{}","{}",1,0,0, 
2701,0,520,1,1,286.88,0,",","{}","{}",1,0,0, 
2702,0,521,0,0,186.88,0,l-,"{}","{}",1,0,0, 
2703,0,521,1,1,286.88,0,look,"{}","{}",1,0,0, 
2704,0,521,2,2,386.88,0,what,"{}","{}",1,0,0, 
2705,0,521,3,3,486.88,0,she,"{}","{}",1,0,0, 
2706,0,521,4,4,586.88,0,di:d,"{}","{}",1,0,0, 
2707,0,521,5,5,686.88,0,.,"{}","{}",1,0,0, 
2708,0,522,0,0,186.88,0,...,"{}","{}",1,0,0, 
2709,0,522,1,1,286.88,0,She,"{}","{}",1,0,0, 
2710,0,522,2,2,386.88,0,u:m,"{}","{}",1,0,0, 
2711,0,522,3,3,486.88,0,",","{}","{}",1,0,0, 
2712,0,523,0,0,186.88,0,...,"{}","{}",1,0,0, 
2713,0,523,1,1,286.88,0,flipped,"{}","{}",1,0,0, 
2714,0,523,2,2,386.88,0,that,"{}","{}",1,0,0, 
2715,0,523,3,3,486.88,0,sign,"{}","{}",1,0,0, 
2716,0,523,4,4,586.88,0,over,"{}","{}",1,0,0, 
2717,0,523,5,5,686.88,0,.,"{}","{}",1,0,0, 
2718,0,524,0,0,186.88,0,...,"{}","{}",1,0,0, 
2719,0,524,1,1,286.88,0,#But,"{}","{}",1,0,0, 
2720,0,524,2,2,386.88,0,",","{}","{}",1,0,0, 
2721,0,525,0,0,186.88,0,..,"{}","{}",1,0,0, 
2722,0,525,1,1,286.88,0,uh,"{}","{}",1,0,0, 
2723,0,525,2,2,386.88,0,",","{}","{}",1,0,0, 
2724,0,526,0,0,186.88,0,...,"{}","{}",1,0,0, 
2725,0,526,1,1,286.88,0,when,"{}","{}",1,0,0, 
2726,0,526,2,2,386.88,0,she-,"{}","{}",1,0,0, 
2727,0,526,3,3,486.88,0,%you,"{}","{}",1,0,0, 
2728,0,526,4,4,586.88,0,divide,"{}","{}",1,0,0, 
2729,0,526,5,5,686.88,0,by,"{}","{}",1,0,0, 
2730,0,526,6,6,786.88,0,negative,"{}","{}",1,0,0, 
2731,0,526,7,7,886.88,0,two,"{}","{}",1,0,0, 
2732,0,526,8,8,986.88,0,",","{}","{}",1,0,0, 
2733,0,527,0,0,186.88,0,you,"{}","{}",1,0,0, 
2734,0,527,1,1,286.88,0,have,"{}","{}",1,0,0, 
2735,0,527,2,2,386.88,0,to,"{}","{}",1,0,0, 
2736,0,527,3,3,486.88,0,flip,"{}","{}",1,0,0, 
2737,0,527,4,4,586.88,0,all,"{}","{}",1,0,0, 
2738,0,527,5,5,686.88,0,the,"{}","{}",1,0,0, 
2739,0,527,6,6,786.88,0,signs,"{}","{}",1,0,0, 
2740,0,527,7,7,886.88,0,over,"{}","{}",1,0,0, 
2741,0,527,8,8,986.88,0,.,"{}","{}",1,0,0, 
2742,0,528,0,0,186.88,0,...,"{}","{}",1,0,0, 
2743,0,528,1,1,286.88,0,which,"{}","{}",1,0,0, 
2744,0,528,2,2,386.88,0,you,"{}","{}",1,0,0, 
2745,0,528,3,3,486.88,0,k-,"{}","{}",1,0,0, 
2746,0,528,4,4,586.88,0,did,"{}","{}",1,0,0, 
2747,0,528,5,5,686.88,0,.,"{}","{}",1,0,0, 
2748,0,529,0,0,186.88,0,..,"{}","{}",1,0,0, 
2749,0,529,1,1,286.88,0,Yeah,"{}","{}",1,0,0, 
2750,0,529,2,2,386.88,0,",","{}","{}",1,0,0, 
2751,0,530,0,0,186.88,0,cause,"{}","{}",1,0,0, 
2752,0,530,1,1,286.88,0,you,"{}","{}",1,0,0, 
2753,0,530,2,2,386.88,0,got,"{}","{}",1,0,0, 
2754,0,530,3,3,486.88,0,that,"{}","{}",1,0,0, 
2755,0,530,4,4,586.88,0,right,"{}","{}",1,0,0, 
2756,0,530,5,5,686.88,0,",","{}","{}",1,0,0, 
2757,0,531,0,0,186.88,0,..,"{}","{}",1,0,0, 
2758,0,531,1,1,286.88,0,[it's,"{}","{}",1,0,0, 
2759,0,531,2,2,386.88,0,|right,"{}","{}",1,0,0, 
2760,0,531,3,3,486.88,0,|here],"{}","{}",1,0,0, 
2761,0,531,4,4,586.88,0,.,"{}","{}",1,0,0, 
2762,0,532,0,0,186.88,0,[],"{}","{}",1,0,0, 
2763,0,532,1,1,286.88,0,Oh,"{}","{}",1,0,0, 
2764,0,532,2,2,386.88,0,go:sh,"{}","{}",1,0,0, 
2765,0,532,3,3,486.88,0,.,"{}","{}",1,0,0, 
2766,0,533,0,0,186.88,0,..,"{}","{}",1,0,0, 
2767,0,533,1,1,286.88,0,You,"{}","{}",1,0,0, 
2768,0,533,2,2,386.88,0,know,"{}","{}",1,0,0, 
2769,0,533,3,3,486.88,0,what,"{}","{}",1,0,0, 
2770,0,533,4,4,586.88,0,",","{}","{}",1,0,0, 
2771,0,534,0,0,186.88,0,..,"{}","{}",1,0,0, 
2772,0,534,1,1,286.88,0,I'm,"{}","{}",1,0,0, 
2773,0,534,2,2,386.88,0,just,"{}","{}",1,0,0, 
2774,0,534,3,3,486.88,0,gonna,"{}","{}",1,0,0, 
2775,0,534,4,4,586.88,0,skip,"{}","{}",1,0,0, 
2776,0,534,5,5,686.88,0,this,"{}","{}",1,0,0, 
2777,0,534,6,6,786.88,0,one,"{}","{}",1,0,0, 
2778,0,534,7,7,886.88,0,.,"{}","{}",1,0,0, 
2779,0,535,0,0,186.88,0,...,"{}","{}",1,0,0, 
2780,0,535,1,1,286.88,0,No,"{}","{}",1,0,0, 
2781,0,535,2,2,386.88,0,you're,"{}","{}",1,0,0, 
2782,0,535,3,3,486.88,0,not,"{}","{}",1,0,0, 
2783,0,535,4,4,586.88,0,",","{}","{}",1,0,0, 
2784,0,536,0,0,186.88,0,..,"{}","{}",1,0,0, 
2785,0,536,1,1,286.88,0,you're,"{}","{}",1,0,0, 
2786,0,536,2,2,386.88,0,gonna,"{}","{}",1,0,0, 
2787,0,536,3,3,486.88,0,do,"{}","{}",1,0,0, 
2788,0,536,4,4,586.88,0,it,"{}","{}",1,0,0, 
2789,0,536,5,5,686.88,0,.,"{}","{}",1,0,0, 
2790,0,537,0,0,186.88,0,...,"{}","{}",1,0,0, 
2791,0,537,1,1,286.88,0,Now,"{}","{}",1,0,0, 
2792,0,537,2,2,386.88,0,.,"{}","{}",1,0,0, 
2793,0,538,0,0,186.88,0,...,"{}","{}",1,0,0, 
2794,0,538,1,1,286.88,0,So,"{}","{}",1,0,0, 
2795,0,538,2,2,386.88,0,I,"{}","{}",1,0,0, 
2796,0,538,3,3,486.88,0,can't,"{}","{}",1,0,0, 
2797,0,538,4,4,586.88,0,start,"{}","{}",1,0,0, 
2798,0,538,5,5,686.88,0,by,"{}","{}",1,0,0, 
2799,0,538,6,6,786.88,0,d-,"{}","{}",1,0,0, 
2800,0,538,7,7,886.88,0,--,"{}","{}",1,0,0, 
2801,0,539,0,0,186.88,0,...,"{}","{}",1,0,0, 
2802,0,539,1,1,286.88,0,Unhunh.,"{}","{}",1,0,0, 
2803,0,539,2,2,386.88,0,-.,"{}","{}",1,0,0, 
2804,0,540,0,0,186.88,0,..,"{}","{}",1,0,0, 
2805,0,540,1,1,286.88,0,Not,"{}","{}",1,0,0, 
2806,0,540,2,2,386.88,0,finding,"{}","{}",1,0,0, 
2807,0,540,3,3,486.88,0,a,"{}","{}",1,0,0, 
2808,0,540,4,4,586.88,0,common,"{}","{}",1,0,0, 
2809,0,540,5,5,686.88,0,denominator,"{}","{}",1,0,0, 
2810,0,540,6,6,786.88,0,.,"{}","{}",1,0,0, 
2811,0,541,0,0,186.88,0,You,"{}","{}",1,0,0, 
2812,0,541,1,1,286.88,0,have,"{}","{}",1,0,0, 
2813,0,541,2,2,386.88,0,to,"{}","{}",1,0,0, 
2814,0,541,3,3,486.88,0,ha-,"{}","{}",1,0,0, 
2815,0,541,4,4,586.88,0,bring,"{}","{}",1,0,0, 
2816,0,541,5,5,686.88,0,",","{}","{}",1,0,0, 
2817,0,542,0,0,186.88,0,Well,"{}","{}",1,0,0, 
2818,0,542,1,1,286.88,0,I,"{}","{}",1,0,0, 
2819,0,542,2,2,386.88,0,can,"{}","{}",1,0,0, 
2820,0,542,3,3,486.88,0,do,"{}","{}",1,0,0, 
2821,0,542,4,4,586.88,0,--,"{}","{}",1,0,0, 
2822,0,543,0,0,186.88,0,find,"{}","{}",1,0,0, 
2823,0,543,1,1,286.88,0,one,"{}","{}",1,0,0, 
2824,0,543,2,2,386.88,0,side,"{}","{}",1,0,0, 
2825,0,543,3,3,486.88,0,by,"{}","{}",1,0,0, 
2826,0,543,4,4,586.88,0,doing,"{}","{}",1,0,0, 
2827,0,543,5,5,686.88,0,that,"{}","{}",1,0,0, 
2828,0,543,6,6,786.88,0,",","{}","{}",1,0,0, 
2829,0,544,0,0,186.88,0,can't,"{}","{}",1,0,0, 
2830,0,544,1,1,286.88,0,I,"{}","{}",1,0,0, 
2831,0,544,2,2,386.88,0,?,"{}","{}",1,0,0, 
2832,0,545,0,0,186.88,0,...,"{}","{}",1,0,0, 
2833,0,545,1,1,286.88,0,Yeah,"{}","{}",1,0,0, 
2834,0,545,2,2,386.88,0,but,"{}","{}",1,0,0, 
2835,0,545,3,3,486.88,0,",","{}","{}",1,0,0, 
2836,0,546,0,0,186.88,0,why,"{}","{}",1,0,0, 
2837,0,546,1,1,286.88,0,don't,"{}","{}",1,0,0, 
2838,0,546,2,2,386.88,0,you,"{}","{}",1,0,0, 
2839,0,546,3,3,486.88,0,p-,"{}","{}",1,0,0, 
2840,0,546,4,4,586.88,0,..,"{}","{}",1,0,0, 
2841,0,546,5,5,686.88,0,just,"{}","{}",1,0,0, 
2842,0,546,6,6,786.88,0,put,"{}","{}",1,0,0, 
2843,0,546,7,7,886.88,0,the,"{}","{}",1,0,0, 
2844,0,546,8,8,986.88,0,other,"{}","{}",1,0,0, 
2845,0,546,9,9,1086.88,0,--,"{}","{}",1,0,0, 
2846,0,547,0,0,186.88,0,...,"{}","{}",1,0,0, 
2847,0,547,1,1,286.88,0,put,"{}","{}",1,0,0, 
2848,0,547,2,2,386.88,0,--,"{}","{}",1,0,0, 
2849,0,548,0,0,186.88,0,..,"{}","{}",1,0,0, 
2850,0,548,1,1,286.88,0,once,"{}","{}",1,0,0, 
2851,0,548,2,2,386.88,0,you,"{}","{}",1,0,0, 
2852,0,548,3,3,486.88,0,have,"{}","{}",1,0,0, 
2853,0,548,4,4,586.88,0,n:egative,"{}","{}",1,0,0, 
2854,0,548,5,5,686.88,0,two-thirds,"{}","{}",1,0,0, 
2855,0,548,6,6,786.88,0,on,"{}","{}",1,0,0, 
2856,0,548,7,7,886.88,0,the,"{}","{}",1,0,0, 
2857,0,548,8,8,986.88,0,other,"{}","{}",1,0,0, 
2858,0,548,9,9,1086.88,0,side,"{}","{}",1,0,0, 
2859,0,548,10,10,1186.88,0,",","{}","{}",1,0,0, 
2860,0,549,0,0,186.88,0,then,"{}","{}",1,0,0, 
2861,0,549,1,1,286.88,0,you,"{}","{}",1,0,0, 
2862,0,549,2,2,386.88,0,can,"{}","{}",1,0,0, 
2863,0,549,3,3,486.88,0,find,"{}","{}",1,0,0, 
2864,0,549,4,4,586.88,0,a,"{}","{}",1,0,0, 
2865,0,549,5,5,686.88,0,common,"{}","{}",1,0,0, 
2866,0,549,6,6,786.88,0,denom-,"{}","{}",1,0,0, 
2867,0,549,7,7,886.88,0,f-,"{}","{}",1,0,0, 
2868,0,549,8,8,986.88,0,na-,"{}","{}",1,0,0, 
2869,0,549,9,9,1086.88,0,--,"{}","{}",1,0,0, 
2870,0,550,0,0,186.88,0,buh,"{}","{}",1,0,0, 
2871,0,550,1,1,286.88,0,buh,"{}","{}",1,0,0, 
2872,0,550,2,2,386.88,0,buh,"{}","{}",1,0,0, 
2873,0,550,3,3,486.88,0,buh,"{}","{}",1,0,0, 
2874,0,550,4,4,586.88,0,",","{}","{}",1,0,0, 
2875,0,551,0,0,186.88,0,...,"{}","{}",1,0,0, 
2876,0,551,1,1,286.88,0,common,"{}","{}",1,0,0, 
2877,0,551,2,2,386.88,0,denominator,"{}","{}",1,0,0, 
2878,0,551,3,3,486.88,0,for,"{}","{}",1,0,0, 
2879,0,551,4,4,586.88,0,the,"{}","{}",1,0,0, 
2880,0,551,5,5,686.88,0,whole,"{}","{}",1,0,0, 
2881,0,551,6,6,786.88,0,thing,"{}","{}",1,0,0, 
2882,0,551,7,7,886.88,0,",","{}","{}",1,0,0, 
2883,0,552,0,0,186.88,0,and,"{}","{}",1,0,0, 
2884,0,552,1,1,286.88,0,it's,"{}","{}",1,0,0, 
2885,0,552,2,2,386.88,0,gonna,"{}","{}",1,0,0, 
2886,0,552,3,3,486.88,0,be,"{}","{}",1,0,0, 
2887,0,552,4,4,586.88,0,the,"{}","{}",1,0,0, 
2888,0,552,5,5,686.88,0,same,"{}","{}",1,0,0, 
2889,0,552,6,6,786.88,0,...,"{}","{}",1,0,0, 
2890,0,552,7,7,886.88,0,denominat[or],"{}","{}",1,0,0, 
2891,0,552,8,8,986.88,0,.,"{}","{}",1,0,0, 
2892,0,553,0,0,186.88,0,[Well],"{}","{}",1,0,0, 
2893,0,553,1,1,286.88,0,what's,"{}","{}",1,0,0, 
2894,0,553,2,2,386.88,0,the,"{}","{}",1,0,0, 
2895,0,553,3,3,486.88,0,common,"{}","{}",1,0,0, 
2896,0,553,4,4,586.88,0,denominator,"{}","{}",1,0,0, 
2897,0,553,5,5,686.88,0,of,"{}","{}",1,0,0, 
2898,0,553,6,6,786.88,0,bluh,"{}","{}",1,0,0, 
2899,0,553,7,7,886.88,0,bluh,"{}","{}",1,0,0, 
2900,0,553,8,8,986.88,0,bluh,"{}","{}",1,0,0, 
2901,0,553,9,9,1086.88,0,bluh,"{}","{}",1,0,0, 
2902,0,553,10,10,1186.88,0,[2bluh,"{}","{}",1,0,0, 
2903,0,553,11,11,1286.88,0,|2bluh,"{}","{}",1,0,0, 
2904,0,553,12,12,1386.88,0,|2bluh:,"{}","{}",1,0,0, 
2905,0,553,13,13,1486.88,0,.,"{}","{}",1,0,0, 
2906,0,554,0,0,186.88,0,[2@@@@,"{}","{}",1,0,0, 
2907,0,555,0,0,186.88,0,|2,"{}","{}",1,0,0, 
2908,0,555,1,1,286.88,0,|2@@@@@@,"{}","{}",1,0,0, 
2909,0,555,2,2,386.88,0,|22],"{}","{}",1,0,0, 
2910,0,556,0,0,186.88,0,|2,"{}","{}",1,0,0, 
2911,0,556,1,1,286.88,0,|2@@@,"{}","{}",1,0,0, 
2912,0,556,2,2,386.88,0,|2,"{}","{}",1,0,0, 
2913,0,556,3,3,486.88,0,|2I,"{}","{}",1,0,0, 
2914,0,556,4,4,586.88,0,|2didn't,"{}","{}",1,0,0, 
2915,0,556,5,5,686.88,0,|2mean2],"{}","{}",1,0,0, 
2916,0,556,6,6,786.88,0,tha:t,"{}","{}",1,0,0, 
2917,0,556,7,7,886.88,0,.,"{}","{}",1,0,0, 
2918,0,557,0,0,186.88,0,...,"{}","{}",1,0,0, 
2919,0,557,1,1,286.88,0,[3I,"{}","{}",1,0,0, 
2920,0,557,2,2,386.88,0,|3meant],"{}","{}",1,0,0, 
2921,0,557,3,3,486.88,0,once,"{}","{}",1,0,0, 
2922,0,557,4,4,586.88,0,you,"{}","{}",1,0,0, 
2923,0,557,5,5,686.88,0,bring,"{}","{}",1,0,0, 
2924,0,557,6,6,786.88,0,[4it,"{}","{}",1,0,0, 
2925,0,557,7,7,886.88,0,|4over,"{}","{}",1,0,0, 
2926,0,557,8,8,986.88,0,|4there],"{}","{}",1,0,0, 
2927,0,557,9,9,1086.88,0,.,"{}","{}",1,0,0, 
2928,0,558,0,0,186.88,0,[3],"{}","{}",1,0,0, 
2929,0,559,0,0,186.88,0,[4I,"{}","{}",1,0,0, 
2930,0,559,1,1,286.88,0,|4know,"{}","{}",1,0,0, 
2931,0,559,2,2,386.88,0,|4what,"{}","{}",1,0,0, 
2932,0,559,3,3,486.88,0,|4you],"{}","{}",1,0,0, 
2933,0,559,4,4,586.88,0,meant,"{}","{}",1,0,0, 
2934,0,559,5,5,686.88,0,.,"{}","{}",1,0,0, 
2935,0,560,0,0,186.88,0,...,"{}","{}",1,0,0, 
2936,0,560,1,1,286.88,0,I,"{}","{}",1,0,0, 
2937,0,560,2,2,386.88,0,don't,"{}","{}",1,0,0, 
2938,0,560,3,3,486.88,0,ever,"{}","{}",1,0,0, 
2939,0,560,4,4,586.88,0,remember,"{}","{}",1,0,0, 
2940,0,560,5,5,686.88,0,us,"{}","{}",1,0,0, 
2941,0,560,6,6,786.88,0,doing,"{}","{}",1,0,0, 
2942,0,560,7,7,886.88,0,anything,"{}","{}",1,0,0, 
2943,0,560,8,8,986.88,0,like,"{}","{}",1,0,0, 
2944,0,560,9,9,1086.88,0,that,"{}","{}",1,0,0, 
2945,0,560,10,10,1186.88,0,though,"{}","{}",1,0,0, 
2946,0,560,11,11,1286.88,0,.,"{}","{}",1,0,0, 
2947,0,561,0,0,186.88,0,Well,"{}","{}",1,0,0, 
2948,0,561,1,1,286.88,0,add,"{}","{}",1,0,0, 
2949,0,561,2,2,386.88,0,it,"{}","{}",1,0,0, 
2950,0,561,3,3,486.88,0,onto,"{}","{}",1,0,0, 
2951,0,561,4,4,586.88,0,the,"{}","{}",1,0,0, 
2952,0,561,5,5,686.88,0,other,"{}","{}",1,0,0, 
2953,0,561,6,6,786.88,0,side,"{}","{}",1,0,0, 
2954,0,561,7,7,886.88,0,.,"{}","{}",1,0,0, 
2955,0,562,0,0,186.88,0,..,"{}","{}",1,0,0, 
2956,0,562,1,1,286.88,0,There's,"{}","{}",1,0,0, 
2957,0,562,2,2,386.88,0,like,"{}","{}",1,0,0, 
2958,0,562,3,3,486.88,0,a,"{}","{}",1,0,0, 
2959,0,562,4,4,586.88,0,way,"{}","{}",1,0,0, 
2960,0,562,5,5,686.88,0,you,"{}","{}",1,0,0, 
2961,0,562,6,6,786.88,0,always,"{}","{}",1,0,0, 
2962,0,562,7,7,886.88,0,can,"{}","{}",1,0,0, 
2963,0,562,8,8,986.88,0,get,"{}","{}",1,0,0, 
2964,0,562,9,9,1086.88,0,rid,"{}","{}",1,0,0, 
2965,0,562,10,10,1186.88,0,of,"{}","{}",1,0,0, 
2966,0,562,11,11,1286.88,0,those,"{}","{}",1,0,0, 
2967,0,562,12,12,1386.88,0,absolute,"{}","{}",1,0,0, 
2968,0,562,13,13,1486.88,0,value,"{}","{}",1,0,0, 
2969,0,562,14,14,1586.88,0,bars,"{}","{}",1,0,0, 
2970,0,562,15,15,1686.88,0,.,"{}","{}",1,0,0, 
2971,0,563,0,0,186.88,0,...,"{}","{}",1,0,0, 
2972,0,563,1,1,286.88,0,in,"{}","{}",1,0,0, 
2973,0,563,2,2,386.88,0,problems,"{}","{}",1,0,0, 
2974,0,563,3,3,486.88,0,",","{}","{}",1,0,0, 
2975,0,564,0,0,186.88,0,isn't,"{}","{}",1,0,0, 
2976,0,564,1,1,286.88,0,there,"{}","{}",1,0,0, 
2977,0,564,2,2,386.88,0,?,"{}","{}",1,0,0, 
2978,0,565,0,0,186.88,0,...,"{}","{}",1,0,0, 
2979,0,565,1,1,286.88,0,#Hey,"{}","{}",1,0,0, 
2980,0,565,2,2,386.88,0,.,"{}","{}",1,0,0, 
2981,0,566,0,0,186.88,0,...,"{}","{}",1,0,0, 
2982,0,566,1,1,286.88,0,Can,"{}","{}",1,0,0, 
2983,0,566,2,2,386.88,0,I,"{}","{}",1,0,0, 
2984,0,566,3,3,486.88,0,u:se,"{}","{}",1,0,0, 
2985,0,566,4,4,586.88,0,some,"{}","{}",1,0,0, 
2986,0,566,5,5,686.88,0,of,"{}","{}",1,0,0, 
2987,0,566,6,6,786.88,0,this,"{}","{}",1,0,0, 
2988,0,566,7,7,886.88,0,?,"{}","{}",1,0,0, 
2989,0,567,0,0,186.88,0,...,"{}","{}",1,0,0, 
2990,0,567,1,1,286.88,0,Oh,"{}","{}",1,0,0, 
2991,0,567,2,2,386.88,0,.,"{}","{}",1,0,0, 
2992,0,568,0,0,186.88,0,Yeah,"{}","{}",1,0,0, 
2993,0,568,1,1,286.88,0,.,"{}","{}",1,0,0, 
2994,0,569,0,0,186.88,0,...,"{}","{}",1,0,0, 
2995,0,569,1,1,286.88,0,%_Mm,"{}","{}",1,0,0, 
2996,0,569,2,2,386.88,0,.,"{}","{}",1,0,0, 
2997,0,570,0,0,186.88,0,..,"{}","{}",1,0,0, 
2998,0,570,1,1,286.88,0,See,"{}","{}",1,0,0, 
2999,0,570,2,2,386.88,0,",","{}","{}",1,0,0, 
3000,0,571,0,0,186.88,0,...,"{}","{}",1,0,0, 
3001,0,571,1,1,286.88,0,yeah,"{}","{}",1,0,0, 
3002,0,571,2,2,386.88,0,.,"{}","{}",1,0,0, 
3003,0,572,0,0,186.88,0,..,"{}","{}",1,0,0, 
3004,0,572,1,1,286.88,0,Here,"{}","{}",1,0,0, 
3005,0,572,2,2,386.88,0,it's,"{}","{}",1,0,0, 
3006,0,572,3,3,486.88,0,absolute,"{}","{}",1,0,0, 
3007,0,572,4,4,586.88,0,values,"{}","{}",1,0,0, 
3008,0,572,5,5,686.88,0,.,"{}","{}",1,0,0, 
3009,0,573,0,0,186.88,0,...,"{}","{}",1,0,0, 
3010,0,573,1,1,286.88,0,Right,"{}","{}",1,0,0, 
3011,0,573,2,2,386.88,0,here,"{}","{}",1,0,0, 
3012,0,573,3,3,486.88,0,.,"{}","{}",1,0,0, 
3013,0,574,0,0,186.88,0,And,"{}","{}",1,0,0, 
3014,0,574,1,1,286.88,0,it's,"{}","{}",1,0,0, 
3015,0,574,2,2,386.88,0,doing,"{}","{}",1,0,0, 
3016,0,574,3,3,486.88,0,it,"{}","{}",1,0,0, 
3017,0,574,4,4,586.88,0,the,"{}","{}",1,0,0, 
3018,0,574,5,5,686.88,0,way,"{}","{}",1,0,0, 
3019,0,574,6,6,786.88,0,that,"{}","{}",1,0,0, 
3020,0,574,7,7,886.88,0,you,"{}","{}",1,0,0, 
3021,0,574,8,8,986.88,0,were,"{}","{}",1,0,0, 
3022,0,574,9,9,1086.88,0,doing,"{}","{}",1,0,0, 
3023,0,574,10,10,1186.88,0,it,"{}","{}",1,0,0, 
3024,0,574,11,11,1286.88,0,?,"{}","{}",1,0,0, 
3025,0,575,0,0,186.88,0,...,"{}","{}",1,0,0, 
3026,0,575,1,1,286.88,0,I'm,"{}","{}",1,0,0, 
3027,0,575,2,2,386.88,0,trying,"{}","{}",1,0,0, 
3028,0,575,3,3,486.88,0,to,"{}","{}",1,0,0, 
3029,0,575,4,4,586.88,0,find,"{}","{}",1,0,0, 
3030,0,575,5,5,686.88,0,one,"{}","{}",1,0,0, 
3031,0,575,6,6,786.88,0,l:ike,"{}","{}",1,0,0, 
3032,0,575,7,7,886.88,0,tha:t,"{}","{}",1,0,0, 
3033,0,575,8,8,986.88,0,@one,"{}","{}",1,0,0, 
3034,0,575,9,9,1086.88,0,.,"{}","{}",1,0,0, 
3035,0,576,0,0,186.88,0,..,"{}","{}",1,0,0, 
3036,0,576,1,1,286.88,0,@,"{}","{}",1,0,0, 
3037,0,576,2,2,386.88,0,See,"{}","{}",1,0,0, 
3038,0,576,3,3,486.88,0,that's,"{}","{}",1,0,0, 
