Token,Lemma,Transcript,Count,Category,Subcategory,Correction,Special,Two_words,End_tone,Overlap,Lag,@word,#word,%word,_word,Other_symbols,Standoff,Name,Stop_List,[POS]
toast,,"toast,",1,word,,,,,continuing,,,,,,,,,,,
toast,,toast?,1,word,,,,,appeal,,,,,,,,,,,
toast,,toast.,1,word,,,,,final,,,,,,,,,,,
tobias,,tobias?,2,word,,,,,appeal,,,,,,,,,,,
today,,[2today,1,word,,,,,,[,,,,,,,,,,
today,,"[2today],",1,word,,,,,continuing,[],,,,,,,,,,
today,,"[3today],",1,word,,,,,continuing,[],,,,,,,,,,
today,,[today].,1,word,,,,,final,[],,,,,,,,,,
today,,@today,1,word,,,,,,,,@word,,,,,,,,
today,,today,20,word,,,,,,,,,,,,,,,,
today,,"today,",33,word,,,,,continuing,,,,,,,,,,,
today,,today:,2,word,,,,,,,lag,,,,,,,,,
today,,"today:,",2,word,,,,,continuing,,lag,,,,,,,,,
today,,today?,2,word,,,,,appeal,,,,,,,,,,,
today,,today.,30,word,,,,,final,,,,,,,,,,,
today,,"today],",1,word,,,,,continuing,],,,,,,,,,,
today,,today].,3,word,,,,,final,],,,,,,,,,,
today's,,tod[ay's,1,word,,,,,,[,,,,,,,,,,
today's,,today's,2,word,,,,,,,,,,,,,,,,
todd,,todd.,1,word,,,,,final,,,,,,,,,,,
toddler,,toddler.,1,word,,,,,final,,,,,,,,,,,
toes,,toe:s,1,word,,,,,,,lag,,,,,,,,,
toes,,"toes,",1,word,,,,,continuing,,,,,,,,,,,
toes,,toes.,2,word,,,,,final,,,,,,,,,,,
toffee,,[3tof]fee?,1,word,,,,,appeal,[],,,,,,,,,,
toffee,,#toffee.,1,word,,,,,final,,,,#word,,,,,,,
toffee,,tof]fee,1,word,,,,,,],,,,,,,,,,
toffee,,toffee,1,word,,,,,,,,,,,,,,,,
toffee,,toffee.,3,word,,,,,final,,,,,,,,,,,
toffee,,"toffee],",1,word,,,,,continuing,],,,,,,,,,,
together,,[2together,1,word,,,,,,[,,,,,,,,,,
together,,to[3gether].,1,word,,,,,final,[],,,,,,,,,,
together,,"to[gether,",1,word,,,,,continuing,[,,,,,,,,,,
together,,together,15,word,,,,,,,,,,,,,,,,
together,,"together,",18,word,,,,,continuing,,,,,,,,,,,
together,,together?,3,word,,,,,appeal,,,,,,,,,,,
together,,together.,23,word,,,,,final,,,,,,,,,,,
together,,together],1,word,,,,,,],,,,,,,,,,
together,,together].,2,word,,,,,final,],,,,,,,,,,
toi,,toi,1,word,,,,,,,,,,,,,,,,
toilet,,[toilet,1,word,,,,,,[,,,,,,,,,,
toilet,,toilet,4,word,,,,,,,,,,,,,,,,
toilet,,toilet.,1,word,,,,,final,,,,,,,,,,,
toiletries,,toiletries,1,word,,,,,,,,,,,,,,,,
token,,"token,",1,word,,,,,continuing,,,,,,,,,,,
tokyo,,tokyo?,1,word,,,,,appeal,,,,,,,,,,,
tokyo,,tokyo.,1,word,,,,,final,,,,,,,,,,,
told,,@told,1,word,,,,,,,,@word,,,,,,,,
told,,#told,1,word,,,,,,,,,#word,,,,,,,
told,,t]old,1,word,,,,,,],,,,,,,,,,
told,,tol:d,1,word,,,,,,,lag,,,,,,,,,
told,,tol]d,1,word,,,,,,],,,,,,,,,,
told,,told,156,word,,,,,,,,,,,,,,,,
told,,"told,",4,word,,,,,continuing,,,,,,,,,,,
told,,told],2,word,,,,,,],,,,,,,,,,
tolerance,,tolerance,1,word,,,,,,,,,,,,,,,,
tollhouse,,tollhouse,1,word,,,,,,,,,,,,,,,,
tom,,"[2~tom],",1,word,,,,,continuing,[],,,,,,~,,,,
tom,,[3~tom,1,word,,,,,,[,,,,,,~,,,,
tom,,~tom,2,word,,,,,,,,,,,,~,,,,
tom,,"~tom,",3,word,,,,,continuing,,,,,,,~,,,,
tom,,~tom.,1,word,,,,,final,,,,,,,~,,,,
tom,,~tom].,1,word,,,,,final,],,,,,,~,,,,
tom,,tom,4,word,,,,,,,,,,,,,,,,
tom,,tom.,2,word,,,,,final,,,,,,,,,,,
tom's,,"~tom's,",1,word,,,,,continuing,,,,,,,~,,,,
tomato,,tomato,1,word,,,,,,,,,,,,,,,,
tomatoes,,tomatoes,1,word,,,,,,,,,,,,,,,,
tomatoes,,"tomatoes,",1,word,,,,,continuing,,,,,,,,,,,
tomboy,,tomboy.,1,word,,,,,final,,,,,,,,,,,
tombs,,tombs,2,word,,,,,,,,,,,,,,,,
tombs,,"tombs,",1,word,,,,,continuing,,,,,,,,,,,
tommy,,"[2~tom][3my],",1,word,,,,,continuing,[],,,,,,~,,,,
tommy,,"~tommy,",1,word,,,,,continuing,,,,,,,~,,,,
tommy,,~tommy.,1,word,,,,,final,,,,,,,~,,,,
tommy,,tommy,3,word,,,,,,,,,,,,,,,,
tommy's,,~tommy['s,1,word,,,,,,[,,,,,,~,,,,
tomorrow,,[2tomorrow]?,1,word,,,,,appeal,[],,,,,,,,,,
tomorrow,,[tomorrow],1,word,,,,,,[],,,,,,,,,,
tomorrow,,[tomorrow].,1,word,,,,,final,[],,,,,,,,,,
tomorrow,,to[morrow,1,word,,,,,,[,,,,,,,,,,
tomorrow,,to]morrow.,1,word,,,,,final,],,,,,,,,,,
tomorrow,,tom]orrow,2,word,,,,,,],,,,,,,,,,
tomorrow,,tomorrow,16,word,,,,,,,,,,,,,,,,
tomorrow,,"tomorrow,",7,word,,,,,continuing,,,,,,,,,,,
tomorrow,,tomorrow?,5,word,,,,,appeal,,,,,,,,,,,
tomorrow,,tomorrow.,6,word,,,,,final,,,,,,,,,,,
tomorrow,,"tomorrow],",2,word,,,,,continuing,],,,,,,,,,,
ton,,"to:n,",1,word,,,,,continuing,,lag,,,,,,,,,
ton,,to:n.,1,word,,,,,final,,lag,,,,,,,,,
ton,,ton,1,word,,,,,,,,,,,,,,,,
ton,,"ton,",2,word,,,,,continuing,,,,,,,,,,,
ton,,ton.,2,word,,,,,final,,,,,,,,,,,
tone,,to:ne,1,word,,,,,,,lag,,,,,,,,,
tone,,tone,2,word,,,,,,,,,,,,,,,,
tongue,,to:ngue,1,word,,,,,,,lag,,,,,,,,,
tongue,,tongue,2,word,,,,,,,,,,,,,,,,
tongue,,tongue.,1,word,,,,,final,,,,,,,,,,,
tonight,,[#tonight.,1,word,,,,,final,[,,,#word,,,,,,,
tonight,,"[tonight],",1,word,,,,,continuing,[],,,,,,,,,,
tonight,,@tonight?,1,word,,,,,appeal,,,@word,,,,,,,,
tonight,,to[night]?,1,word,,,,,appeal,[],,,,,,,,,,
tonight,,to]night?,1,word,,,,,appeal,],,,,,,,,,,
tonight,,tonight,5,word,,,,,,,,,,,,,,,,
tonight,,"tonight,",8,word,,,,,continuing,,,,,,,,,,,
tonight,,tonight?,4,word,,,,,appeal,,,,,,,,,,,
tonight,,tonight.,13,word,,,,,final,,,,,,,,,,,
tonight,,tonight].,1,word,,,,,final,],,,,,,,,,,
tonight,,tonight6].,1,word,,,,,final,],,,,,,,,,,
tons,,to:ns],1,word,,,,,,],lag,,,,,,,,,
tons,,tons,8,word,,,,,,,,,,,,,,,,
tons,,tons.,2,word,,,,,final,,,,,,,,,,,
tonsils,,tonsils.,1,word,,,,,final,,,,,,,,,,,
tony,,~tony,2,word,,,,,,,,,,,,~,,,,
tony,,tony,2,word,,,,,,,,,,,,,,,,
tony,,"tony,",2,word,,,,,continuing,,,,,,,,,,,
tony's,,tony's,1,word,,,,,,,,,,,,,,,,
tony's,,"tony's,",1,word,,,,,continuing,,,,,,,,,,,
too,,[2too:,1,word,,,,,,[,lag,,,,,,,,,
too,,[3too,1,word,,,,,,[,,,,,,,,,,
too,,[3too:].,1,word,,,,,final,[],lag,,,,,,,,,
too,,[3too].,2,word,,,,,final,[],,,,,,,,,,
too,,[too,5,word,,,,,,[,,,,,,,,,,
too,,[too],1,word,,,,,,[],,,,,,,,,,
too,,"[too],",1,word,,,,,continuing,[],,,,,,,,,,
too,,[too].,3,word,,,,,final,[],,,,,,,,,,
too,,@too,3,word,,,,,,,,@word,,,,,,,,
too,,@too.,1,word,,,,,final,,,@word,,,,,,,,
too,,@too3].,1,word,,,,,final,],,@word,,,,,,,,
too,,#too,3,word,,,,,,,,,#word,,,,,,,
too,,#too.,1,word,,,,,final,,,,#word,,,,,,,
too,,"#too],",1,word,,,,,continuing,],,,#word,,,,,,,
too,,#too].,2,word,,,,,final,],,,#word,,,,,,,
too,,"laundry 1 ""too",1,word,,,[check],second of 2,,,,,,,,,,,,
too,,too,146,word,,,,,,,,,,,,,,,,
too,,"too,",41,word,,,,,continuing,,,,,,,,,,,
too,,too:,4,word,,,,,,,lag,,,,,,,,,
too,,"too:,",3,word,,,,,continuing,,lag,,,,,,,,,
too,,too:.,1,word,,,,,final,,lag,,,,,,,,,
too,,too?,7,word,,,,,appeal,,,,,,,,,,,
too,,too.,85,word,,,,,final,,,,,,,,,,,
too,,too],7,word,,,,,,],,,,,,,,,,
too,,too]?,3,word,,,,,appeal,],,,,,,,,,,
too,,too].,18,word,,,,,final,],,,,,,,,,,
too,,"too][3:,",1,word,,,,,continuing,][,lag,,,,,,,,,
too,,too2].,1,word,,,,,final,],,,,,,,,,,
too,,too3],1,word,,,,,,],,,,,,,,,,
too,,too3].,1,word,,,,,final,],,,,,,,,,,
too,,too4].,1,word,,,,,final,],,,,,,,,,,
too,,too7].,1,word,,,,,final,],,,,,,,,,,
took,,[3took,2,word,,,,,,[,,,,,,,,,,
took,,[4took,1,word,,,,,,[,,,,,,,,,,
took,,#took,3,word,,,,,,,,,#word,,,,,,,
took,,t2]ook,1,word,,,,,,],,,,,,,,,,
took,,took,109,word,,,,,,,,,,,,,,,,
took,,took],6,word,,,,,,],,,,,,,,,,
tool,,too:l,1,word,,,,,,,lag,,,,,,,,,
tool,,tool,1,word,,,,,,,,,,,,,,,,
tool,,"tool,",1,word,,,,,continuing,,,,,,,,,,,
toolman,,"toolma:n,",1,word,,,,,continuing,,lag,,,,,,,,,
tooth,,[t]ooth,1,word,,,,,,[],,,,,,,,,,
tooth,,tooth,3,word,,,,,,,,,,,,,,,,
tooth,,"tooth,",3,word,,,,,continuing,,,,,,,,,,,
tooth,,tooth?,1,word,,,,,appeal,,,,,,,,,,,
tooth,,tooth.,2,word,,,,,final,,,,,,,,,,,
tooth,,tooth],1,word,,,,,,],,,,,,,,,,
tooth,,"tooth],",1,word,,,,,continuing,],,,,,,,,,,
toothache,,tooth[ache].,1,word,,,,,final,[],,,,,,,,,,
toothpick,,tooth]pick?,1,word,,,,,appeal,],,,,,,,,,,
top,,[3top,1,word,,,,,,[,,,,,,,,,,
top,,"[3top],",1,word,,,,,continuing,[],,,,,,,,,,
top,,[3top].,1,word,,,,,final,[],,,,,,,,,,
top,,[top,1,word,,,,,,[,,,,,,,,,,
top,,"to:p,",1,word,,,,,continuing,,lag,,,,,,,,,
top,,to][3p].,1,word,,,,,final,[],,,,,,,,,,
top,,top,40,word,,,,,,,,,,,,,,,,
top,,"top,",6,word,,,,,continuing,,,,,,,,,,,
top,,top?,1,word,,,,,appeal,,,,,,,,,,,
top,,top.,4,word,,,,,final,,,,,,,,,,,
top,,top],2,word,,,,,,],,,,,,,,,,
top,,top]?,2,word,,,,,appeal,],,,,,,,,,,
top,,top].,1,word,,,,,final,],,,,,,,,,,
top-of-the-line,,top-of-the-line,1,word,,,,,,,,,,,,,,,,
topical,,topical,1,word,,,,,,,,,,,,,,,,
topped,,to:pped,1,word,,,,,,,lag,,,,,,,,,
toppled,,[3toppled,1,word,,,,,,[,,,,,,,,,,
topples,,topples,1,word,,,,,,,,,,,,,,,,
tore,,tore,4,word,,,,,,,,,,,,,,,,
torn,,torn,2,word,,,,,,,,,,,,,,,,
torn,,"torn,",1,word,,,,,continuing,,,,,,,,,,,
toronto,,toronto,1,word,,,,,,,,,,,,,,,,
torque,,torque.,1,word,,,,,final,,,,,,,,,,,
torres,,~torres,1,word,,,,,,,,,,,,~,,,,
torres,,"~torres,",1,word,,,,,continuing,,,,,,,~,,,,
tortillas,,"tortillas,",1,word,,,,,continuing,,,,,,,,,,,
torture,,torture,1,word,,,,,,,,,,,,,,,,
toshiko,,toshiko:,1,word,,,,,,,lag,,,,,,,,,
toss,,toss,2,word,,,,,,,,,,,,,,,,
tot,,tot,1,word,,,,,,,,,,,,,,,,
tot,,"tot,",3,word,,,,,continuing,,,,,,,,,,,
total,,total,11,word,,,,,,,,,,,,,,,,
total,,"total,",1,word,,,,,continuing,,,,,,,,,,,
total,,total?,1,word,,,,,appeal,,,,,,,,,,,
total,,total.,1,word,,,,,final,,,,,,,,,,,
totality,,totality,2,word,,,,,,,,,,,,,,,,
totally,,[3totally].,1,word,,,,,final,[],,,,,,,,,,
totally,,[totally,2,word,,,,,,[,,,,,,,,,,
totally,,[totally],1,word,,,,,,[],,,,,,,,,,
totally,,t:otally,1,word,,,,,,,lag,,,,,,,,,
totally,,t]otally,1,word,,,,,,],,,,,,,,,,
totally,,"to:tally,",1,word,,,,,continuing,,lag,,,,,,,,,
totally,,total[ly,1,word,,,,,,[,,,,,,,,,,
totally,,totally,35,word,,,,,,,,,,,,,,,,
totally,,"totally,",4,word,,,,,continuing,,,,,,,,,,,
totally,,totally.,1,word,,,,,final,,,,,,,,,,,
totem,,totem,1,word,,,,,,,,,,,,,,,,
toto,,"toto,",1,word,,,,,continuing,,,,,,,,,,,
touch,,t:ouch.,1,word,,,,,final,,lag,,,,,,,,,
touch,,touch,10,word,,,,,,,,,,,,,,,,
touch,,"touch,",1,word,,,,,continuing,,,,,,,,,,,
touch,,touch.,2,word,,,,,final,,,,,,,,,,,
touchdown,,touchdown.,1,word,,,,,final,,,,,,,,,,,
touched,,touched,4,word,,,,,,,,,,,,,,,,
touched,,"touched,",2,word,,,,,continuing,,,,,,,,,,,
touches,,touches,1,word,,,,,,,,,,,,,,,,
touching,,touching,2,word,,,,,,,,,,,,,,,,
touching,,"touching,",1,word,,,,,continuing,,,,,,,,,,,
touching,,touching.,1,word,,,,,final,,,,,,,,,,,
tough,,[tough].,1,word,,,,,final,[],,,,,,,,,,
tough,,tough,13,word,,,,,,,,,,,,,,,,
tough,,tough?,1,word,,,,,appeal,,,,,,,,,,,
tough,,tough.,4,word,,,,,final,,,,,,,,,,,
tough,,tough].,1,word,,,,,final,],,,,,,,,,,
toughest,,toughest,1,word,,,,,,,,,,,,,,,,
tour,,tour,4,word,,,,,,,,,,,,,,,,
tour,,"tour,",2,word,,,,,continuing,,,,,,,,,,,
tourist,,tourist,2,word,,,,,,,,,,,,,,,,
tournament,,tournament,1,word,,,,,,,,,,,,,,,,
tours,,[tours].,1,word,,,,,final,[],,,,,,,,,,
toward,,toward,7,word,,,,,,,,,,,,,,,,
towards,,towards,7,word,,,,,,,,,,,,,,,,
towel,,towel,2,word,,,,,,,,,,,,,,,,
towel,,towel?,2,word,,,,,appeal,,,,,,,,,,,
towels,,"towels,",1,word,,,,,continuing,,,,,,,,,,,
tower,,[tower],1,word,,,,,,[],,,,,,,,,,
tower,,tower,2,word,,,,,,,,,,,,,,,,
towers,,towers,1,word,,,,,,,,,,,,,,,,
towers,,"towers,",1,word,,,,,continuing,,,,,,,,,,,
towers,,towers.,1,word,,,,,final,,,,,,,,,,,
town,,tow:n,1,word,,,,,,,lag,,,,,,,,,
town,,"tow:n,",1,word,,,,,continuing,,lag,,,,,,,,,
town,,"tow4]:n,",1,word,,,,,continuing,],lag,,,,,,,,,
town,,town,11,word,,,,,,,,,,,,,,,,
town,,"town,",6,word,,,,,continuing,,,,,,,,,,,
town,,town?,1,word,,,,,appeal,,,,,,,,,,,
town,,town.,6,word,,,,,final,,,,,,,,,,,
town,,"town],",1,word,,,,,continuing,],,,,,,,,,,
town,,town]?,2,word,,,,,appeal,],,,,,,,,,,
toxic,,[2toxic.,1,word,,,,,final,[,,,,,,,,,,
toxic,,toxic2].,1,word,,,,,final,],,,,,,,,,,
toy,,to[2:y,1,word,,,,,,[,lag,,,,,,,,,
toy,,toy.,1,word,,,,,final,,,,,,,,,,,
toys,,toys,5,word,,,,,,,,,,,,,,,,
trace,,trace,4,word,,,,,,,,,,,,,,,,
track,,track,6,word,,,,,,,,,,,,,,,,
track,,"track,",1,word,,,,,continuing,,,,,,,,,,,
track,,track.,1,word,,,,,final,,,,,,,,,,,
track's,,track's,1,word,,,,,,,,,,,,,,,,
tracked,,tracked,1,word,,,,,,,,,,,,,,,,
tracking,,tracking,2,word,,,,,,,,,,,,,,,,
tracks,,tracks.,1,word,,,,,final,,,,,,,,,,,
tractor,,tractor.,2,word,,,,,final,,,,,,,,,,,
tracts,,tracts?,1,word,,,,,appeal,,,,,,,,,,,
trade,,[2trade].,1,word,,,,,final,[],,,,,,,,,,
trade,,[trade,1,word,,,,,,[,,,,,,,,,,
trade,,tr]ade.,1,word,,,,,final,],,,,,,,,,,
trade,,trade,6,word,,,,,,,,,,,,,,,,
trade,,trade.,1,word,,,,,final,,,,,,,,,,,
tradeoff,,tradeoff.,1,word,,,,,final,,,,,,,,,,,
trader,,trader,1,word,,,,,,,,,,,,,,,,
tradition,,[tradition,1,word,,,,,,[,,,,,,,,,,
traditional,,traditional,2,word,,,,,,,,,,,,,,,,
traditions,,traditions,1,word,,,,,,,,,,,,,,,,
traditions,,"traditions,",1,word,,,,,continuing,,,,,,,,,,,
trae,,trae,1,word,,,,,,,,,,,,,,,,
traffic,,traffic,3,word,,,,,,,,,,,,,,,,
traffic,,"traffic,",2,word,,,,,continuing,,,,,,,,,,,
traffic,,traffic.,2,word,,,,,final,,,,,,,,,,,
tragedy,,tragedy.,1,word,,,,,final,,,,,,,,,,,
trail,,trail,6,word,,,,,,,,,,,,,,,,
trail,,trail.,1,word,,,,,final,,,,,,,,,,,
trailer,,trailer,2,word,,,,,,,,,,,,,,,,
trailor,,trailor,1,word,,,,,,,,,,,,,,,,
trails,,trails,1,word,,,,,,,,,,,,,,,,
trails,,"trails,",1,word,,,,,continuing,,,,,,,,,,,
trails,,trails.,1,word,,,,,final,,,,,,,,,,,
train,,tr:[ain,1,word,,,,,,[,lag,,,,,,,,,
train,,"tr]ain,",1,word,,,,,continuing,],,,,,,,,,,
train,,trai:n,2,word,,,,,,,lag,,,,,,,,,
train,,"trai:n,",1,word,,,,,continuing,,lag,,,,,,,,,
train,,train,11,word,,,,,,,,,,,,,,,,
train,,"train,",2,word,,,,,continuing,,,,,,,,,,,
train,,train.,3,word,,,,,final,,,,,,,,,,,
train,,train].,1,word,,,,,final,],,,,,,,,,,
trained,,trained,6,word,,,,,,,,,,,,,,,,
trained,,trained.,1,word,,,,,final,,,,,,,,,,,
trainer,,trainer,5,word,,,,,,,,,,,,,,,,
trainer,,"trainer,",3,word,,,,,continuing,,,,,,,,,,,
trainers,,trainers,3,word,,,,,,,,,,,,,,,,
trainers,,"trainers,",1,word,,,,,continuing,,,,,,,,,,,
training,,t:raining?,1,word,,,,,appeal,,lag,,,,,,,,,
training,,training,9,word,,,,,,,,,,,,,,,,
training,,"training,",8,word,,,,,continuing,,,,,,,,,,,
training,,training?,1,word,,,,,appeal,,,,,,,,,,,
training,,training.,3,word,,,,,final,,,,,,,,,,,
trains,,"train:s,",1,word,,,,,continuing,,lag,,,,,,,,,
traitor,,traitor.,1,word,,,,,final,,,,,,,,,,,
trampled,,trampled,1,word,,,,,,,,,,,,,,,,
tranquilizer,,tranquilizer,1,word,,,,,,,,,,,,,,,,
transcendent,,transcendent,1,word,,,,,,,,,,,,,,,,
transcribe,,transcribe,1,word,,,,,,,,,,,,,,,,
transfer,,transfer,3,word,,,,,,,,,,,,,,,,
transfer,,"transfer,",1,word,,,,,continuing,,,,,,,,,,,
transfer,,transfer:,1,word,,,,,,,lag,,,,,,,,,
transfered,,[transfered,1,word,,,,,,[,,,,,,,,,,
transferred,,transferred,1,word,,,,,,,,,,,,,,,,
transferred,,"transferred,",1,word,,,,,continuing,,,,,,,,,,,
translate,,translate,1,word,,,,,,,,,,,,,,,,
translated,,translated,2,word,,,,,,,,,,,,,,,,
translates,,translates,1,word,,,,,,,,,,,,,,,,
translation,,"translation,",1,word,,,,,continuing,,,,,,,,,,,
translations,,translations,1,word,,,,,,,,,,,,,,,,
translations,,translations.,1,word,,,,,final,,,,,,,,,,,
transmission,,"transmission,",1,word,,,,,continuing,,,,,,,,,,,
transplant,,[3transplant.,1,word,,,,,final,[,,,,,,,,,,
transport,,transport,1,word,,,,,,,,,,,,,,,,
transportation,,transportation.,2,word,,,,,final,,,,,,,,,,,
transporting,,transporting,1,word,,,,,,,,,,,,,,,,
trash,,#trash:,1,word,,,,,,,lag,,#word,,,,,,,
trash,,trash,4,word,,,,,,,,,,,,,,,,
trash,,"trash,",1,word,,,,,continuing,,,,,,,,,,,
trash,,trash.,1,word,,,,,final,,,,,,,,,,,
trash,,"trash],",1,word,,,,,continuing,],,,,,,,,,,
trashed,,"trashed,",1,word,,,,,continuing,,,,,,,,,,,
trashed,,trashed.,1,word,,,,,final,,,,,,,,,,,
travail,,travail,1,word,,,,,,,,,,,,,,,,
travel,,travel,6,word,,,,,,,,,,,,,,,,
travel,,"travel,",2,word,,,,,continuing,,,,,,,,,,,
traveled,,traveled,8,word,,,,,,,,,,,,,,,,
traveler's,,traveler's,2,word,,,,,,,,,,,,,,,,
traveling,,#traveling.,1,word,,,,,final,,,,#word,,,,,,,
traveling,,tra[veling,1,word,,,,,,[,,,,,,,,,,
traveling,,trav]eling.,1,word,,,,,final,],,,,,,,,,,
traveling,,traveling,4,word,,,,,,,,,,,,,,,,
treasure,,[treasure.,1,word,,,,,final,[,,,,,,,,,,
treasurer,,"treasurer,",1,word,,,,,continuing,,,,,,,,,,,
treasures,,"treasure:s,",1,word,,,,,continuing,,lag,,,,,,,,,
treat,,treat,4,word,,,,,,,,,,,,,,,,
treated,,treated,2,word,,,,,,,,,,,,,,,,
treatment,,treatment,1,word,,,,,,,,,,,,,,,,
treatment,,"treatment,",1,word,,,,,continuing,,,,,,,,,,,
treatment,,treatment?,1,word,,,,,appeal,,,,,,,,,,,
treats,,"treats,",1,word,,,,,continuing,,,,,,,,,,,
tree,,[2tree,1,word,,,,,,[,,,,,,,,,,
tree,,[2tree].,1,word,,,,,final,[],,,,,,,,,,
tree,,tr]ee.,1,word,,,,,final,],,,,,,,,,,
tree,,tree,5,word,,,,,,,,,,,,,,,,
tree,,"tree,",9,word,,,,,continuing,,,,,,,,,,,
tree,,tree:,2,word,,,,,,,lag,,,,,,,,,
tree,,tree:?,1,word,,,,,appeal,,lag,,,,,,,,,
tree,,tree:.,1,word,,,,,final,,lag,,,,,,,,,
tree,,tree?,1,word,,,,,appeal,,,,,,,,,,,
tree,,tree.,3,word,,,,,final,,,,,,,,,,,
tree,,tree],1,word,,,,,,],,,,,,,,,,
tree's,,tree's,2,word,,,,,,,,,,,,,,,,
trees,,trees,2,word,,,,,,,,,,,,,,,,
trees,,"trees,",4,word,,,,,continuing,,,,,,,,,,,
tremendous,,trem:endous,1,word,,,,,,,lag,,,,,,,,,
tremendous,,tremendous,2,word,,,,,,,,,,,,,,,,
tremendous,,tremendous.,1,word,,,,,final,,,,,,,,,,,
tremendously,,"tremendously,",1,word,,,,,continuing,,,,,,,,,,,
trends,,"trends,",1,word,,,,,continuing,,,,,,,,,,,
trent,,[~trent,1,word,,,,,,[,,,,,,~,,,,
trespasses,,trespasses,1,word,,,,,,,,,,,,,,,,
trial,,"trial,",2,word,,,,,continuing,,,,,,,,,,,
triangle,,triangle,2,word,,,,,,,,,,,,,,,,
triangle,,"triangle,",1,word,,,,,continuing,,,,,,,,,,,
tribal,,tribal,3,word,,,,,,,,,,,,,,,,
tribe,,tribe,1,word,,,,,,,,,,,,,,,,
tribes,,tri:bes.,1,word,,,,,final,,lag,,,,,,,,,
tribunal,,"tribunal,",1,word,,,,,continuing,,,,,,,,,,,
trick,,[2trick.,1,word,,,,,final,[,,,,,,,,,,
trick,,[2trick].,1,word,,,,,final,[],,,,,,,,,,
trick,,[5trick],1,word,,,,,,[],,,,,,,,,,
trick,,"[trick,",1,word,,,,,continuing,[,,,,,,,,,,
trick,,trick,1,word,,,,,,,,,,,,,,,,
trick,,"trick,",3,word,,,,,continuing,,,,,,,,,,,
trick,,trick?,1,word,,,,,appeal,,,,,,,,,,,
trick,,trick.,4,word,,,,,final,,,,,,,,,,,
trickling,,trickling,1,word,,,,,,,,,,,,,,,,
tricks,,tricks,2,word,,,,,,,,,,,,,,,,
tricks,,"tricks,",1,word,,,,,continuing,,,,,,,,,,,
tricks,,tricks.,2,word,,,,,final,,,,,,,,,,,
tricks,,tricks].,1,word,,,,,final,],,,,,,,,,,
tricky,,tricky,1,word,,,,,,,,,,,,,,,,
tricky,,tricky.,1,word,,,,,final,,,,,,,,,,,
tried,,tr[ied.,1,word,,,,,final,[,,,,,,,,,,
tried,,tried,39,word,,,,,,,,,,,,,,,,
tried,,tried],2,word,,,,,,],,,,,,,,,,
tries,,tries,3,word,,,,,,,,,,,,,,,,
trigger,,"trigger,",1,word,,,,,continuing,,,,,,,,,,,
trim,,[2trim,1,word,,,,,,[,,,,,,,,,,
trim,,#trim].,1,word,,,,,final,],,,#word,,,,,,,
trim,,trim,9,word,,,,,,,,,,,,,,,,
trim,,trim.,4,word,,,,,final,,,,,,,,,,,
trimmed,,trimmed,4,word,,,,,,,,,,,,,,,,
trimmer,,"trimmer:,",1,word,,,,,continuing,,lag,,,,,,,,,
trims,,trims,1,word,,,,,,,,,,,,,,,,
trinity,,trinity.,1,word,,,,,final,,,,,,,,,,,
trip,,[trip.,1,word,,,,,final,[,,,,,,,,,,
trip,,tr:ip.,1,word,,,,,final,,lag,,,,,,,,,
trip,,trip,8,word,,,,,,,,,,,,,,,,
trip,,"trip,",10,word,,,,,continuing,,,,,,,,,,,
trip,,trip.,3,word,,,,,final,,,,,,,,,,,
trip,,trip].,1,word,,,,,final,],,,,,,,,,,
triple,,triple,3,word,,,,,,,,,,,,,,,,
triple,,triple?,1,word,,,,,appeal,,,,,,,,,,,
triple,,triple.,1,word,,,,,final,,,,,,,,,,,
tripped,,tripped,1,word,,,,,,,,,,,,,,,,
tripped,,"tripped,",1,word,,,,,continuing,,,,,,,,,,,
trips,,trips,3,word,,,,,,,,,,,,,,,,
trish,,tr:ish[2:.,1,word,,,,,final,[,lag,,,,,,,,,
trish,,tri]sh?,1,word,,,,,appeal,],,,,,,,,,,
trish,,trish,3,word,,,,,,,,,,,,,,,,
trish,,"trish:,",1,word,,,,,continuing,,lag,,,,,,,,,
trish,,trish.,1,word,,,,,final,,,,,,,,,,,
trish,,trish].,1,word,,,,,final,],,,,,,,,,,
trivia,,trivia,1,word,,,,,,,,,,,,,,,,
trong,,trong,1,word,,,,,,,,,,,,,,,,
troop,,troop,1,word,,,,,,,,,,,,,,,,
tropical,,tropical,1,word,,,,,,,,,,,,,,,,
trot,,trot,3,word,,,,,,,,,,,,,,,,
trot,,trot.,1,word,,,,,final,,,,,,,,,,,
trots,,trots,1,word,,,,,,,,,,,,,,,,
trouble,,@trou[2ble]?,1,word,,,,,appeal,[],,@word,,,,,,,,
trouble,,t]rouble,1,word,,,,,,],,,,,,,,,,
trouble,,trou[2ble.,1,word,,,,,final,[,,,,,,,,,,
trouble,,"trou[2ble],",1,word,,,,,continuing,[],,,,,,,,,,
trouble,,trou][7ble,1,word,,,,,,][,,,,,,,,,,
trouble,,trouble,8,word,,,,,,,,,,,,,,,,
trouble,,"trouble,",3,word,,,,,continuing,,,,,,,,,,,
trouble,,trouble.,4,word,,,,,final,,,,,,,,,,,
trouble,,trouble],1,word,,,,,,],,,,,,,,,,
trouble,,trouble]?,1,word,,,,,appeal,],,,,,,,,,,
trounce,,trounce,1,word,,,,,,,,,,,,,,,,
